weather_id,sensor_id,time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,rain,values_pm25
W28890_2023010821,28890,2023-01-08 21:00:00,5.1,85,16.1,989.2,0.0,4.0
W28890_2023010822,28890,2023-01-08 22:00:00,4.8,83,13.3,988.9,0.0,4.0
W28890_2023010823,28890,2023-01-08 23:00:00,5.6,81,18.2,988.4,0.5,4.0
W28890_2023010900,28890,2023-01-09 00:00:00,5.0,90,12.1,987.7,0.4,3.0
W28890_2023010901,28890,2023-01-09 01:00:00,5.3,93,17.5,988.0,0.1,3.0
W28890_2023010902,28890,2023-01-09 02:00:00,6.1,90,19.0,988.8,0.2,3.0
W28890_2023010903,28890,2023-01-09 03:00:00,5.6,91,18.9,989.9,0.0,3.0
W28890_2023010904,28890,2023-01-09 04:00:00,5.6,89,18.5,991.0,0.0,3.0
W28890_2023010905,28890,2023-01-09 05:00:00,5.1,91,19.5,992.1,0.0,3.0
W28890_2023010906,28890,2023-01-09 06:00:00,4.9,90,17.7,993.0,0.0,3.0
W28890_2023010907,28890,2023-01-09 07:00:00,4.6,91,16.4,993.7,0.0,3.0
W28890_2023010908,28890,2023-01-09 08:00:00,4.6,91,17.0,994.7,0.0,3.0
W28890_2023010909,28890,2023-01-09 09:00:00,4.5,90,17.4,995.7,0.0,3.0
W28890_2023010910,28890,2023-01-09 10:00:00,4.9,88,18.7,997.0,0.0,3.0
W28890_2023010911,28890,2023-01-09 11:00:00,6.1,84,21.7,998.3,0.0,3.0
W28890_2023010912,28890,2023-01-09 12:00:00,7.3,79,23.5,999.6,0.0,3.0
W28890_2023010913,28890,2023-01-09 13:00:00,8.1,78,20.6,1000.5,0.0,3.0
W28890_2023010914,28890,2023-01-09 14:00:00,8.3,74,24.8,1001.5,0.0,3.0
W28890_2023010915,28890,2023-01-09 15:00:00,8.2,69,26.0,1002.5,0.0,3.0
W28890_2023010916,28890,2023-01-09 16:00:00,7.6,67,24.5,1003.9,0.0,3.0
W28890_2023010917,28890,2023-01-09 17:00:00,6.5,71,20.9,1005.4,0.0,3.0
W28890_2023010918,28890,2023-01-09 18:00:00,5.8,73,21.3,1007.0,0.0,3.0
W28890_2023010919,28890,2023-01-09 19:00:00,5.4,72,18.7,1008.0,0.0,4.0
W28890_2023010920,28890,2023-01-09 20:00:00,4.9,73,17.1,1008.9,0.0,4.0
W28890_2023010921,28890,2023-01-09 21:00:00,4.6,73,17.2,1009.9,0.0,4.0
W28890_2023010922,28890,2023-01-09 22:00:00,4.5,73,17.4,1011.3,0.0,4.0
W28890_2023010923,28890,2023-01-09 23:00:00,4.1,77,12.4,1012.3,0.0,5.0
W28890_2023011000,28890,2023-01-10 00:00:00,3.6,81,10.0,1012.8,0.0,5.0
W28890_2023011001,28890,2023-01-10 01:00:00,4.0,81,12.4,1013.1,0.0,5.0
W28890_2023011002,28890,2023-01-10 02:00:00,3.6,84,11.9,1013.7,0.0,5.0
W28890_2023011003,28890,2023-01-10 03:00:00,3.2,86,11.5,1014.0,0.0,5.0
W28890_2023011004,28890,2023-01-10 04:00:00,3.6,86,14.8,1014.4,0.0,6.0
W28890_2023011005,28890,2023-01-10 05:00:00,3.8,84,16.0,1014.0,0.0,6.0
W28890_2023011006,28890,2023-01-10 06:00:00,3.7,84,14.0,1013.4,0.0,6.0
W28890_2023011007,28890,2023-01-10 07:00:00,4.5,82,13.3,1013.0,0.0,6.0
W28890_2023011008,28890,2023-01-10 08:00:00,5.7,82,15.1,1012.1,0.1,6.0
W28890_2023011009,28890,2023-01-10 09:00:00,7.2,88,19.0,1011.2,0.7,6.0
W28890_2023011010,28890,2023-01-10 10:00:00,7.7,89,24.2,1010.1,1.2,6.0
W28890_2023011011,28890,2023-01-10 11:00:00,8.1,89,29.5,1009.0,1.2,6.0
W28890_2023011012,28890,2023-01-10 12:00:00,8.5,91,30.0,1007.4,1.2,6.0
W28890_2023011013,28890,2023-01-10 13:00:00,9.3,92,29.0,1006.1,1.4,6.0
W28890_2023011014,28890,2023-01-10 14:00:00,11.1,93,29.5,1005.0,0.0,6.0
W28890_2023011015,28890,2023-01-10 15:00:00,12.0,92,30.5,1004.1,0.1,6.0
W28890_2023011016,28890,2023-01-10 16:00:00,12.3,90,33.2,1003.8,0.0,6.0
W28890_2023011017,28890,2023-01-10 17:00:00,12.2,89,32.2,1003.5,0.0,6.0
W28890_2023011018,28890,2023-01-10 18:00:00,12.1,90,33.5,1002.7,0.1,6.0
W28890_2023011019,28890,2023-01-10 19:00:00,12.3,88,35.6,1002.1,0.0,5.0
W28890_2023011020,28890,2023-01-10 20:00:00,12.3,88,36.0,1001.7,0.0,5.0
W28890_2023011021,28890,2023-01-10 21:00:00,12.4,88,36.7,1001.1,0.1,5.0
W28890_2023011022,28890,2023-01-10 22:00:00,12.5,88,34.7,1001.1,0.2,5.0
W28890_2023011023,28890,2023-01-10 23:00:00,12.3,90,30.4,1001.7,0.1,4.0
W28890_2023011100,28890,2023-01-11 00:00:00,12.1,87,25.2,1002.6,0.1,4.0
W28890_2023011101,28890,2023-01-11 01:00:00,10.3,86,23.7,1003.7,0.0,4.0
W28890_2023011102,28890,2023-01-11 02:00:00,9.7,87,22.0,1004.3,0.0,4.0
W28890_2023011103,28890,2023-01-11 03:00:00,9.0,88,23.1,1005.3,0.0,4.0
W28890_2023011104,28890,2023-01-11 04:00:00,8.4,87,24.5,1005.9,0.0,4.0
W28890_2023011105,28890,2023-01-11 05:00:00,7.9,85,23.7,1006.3,0.0,4.0
W28890_2023011106,28890,2023-01-11 06:00:00,7.4,86,22.8,1006.7,0.0,4.0
W28890_2023011107,28890,2023-01-11 07:00:00,7.1,86,22.9,1007.3,0.0,4.0
W28890_2023011108,28890,2023-01-11 08:00:00,6.8,86,22.6,1008.1,0.0,4.0
W28890_2023011109,28890,2023-01-11 09:00:00,6.6,86,22.4,1008.8,0.0,4.0
W28890_2023011110,28890,2023-01-11 10:00:00,6.9,84,23.1,1009.4,0.0,4.0
W28890_2023011111,28890,2023-01-11 11:00:00,8.0,79,24.4,1010.0,0.0,4.0
W28890_2023011112,28890,2023-01-11 12:00:00,9.0,73,23.9,1010.1,0.0,4.0
W28890_2023011113,28890,2023-01-11 13:00:00,9.8,71,24.7,1009.8,0.0,5.0
W28890_2023011114,28890,2023-01-11 14:00:00,10.3,66,34.5,1009.0,0.0,4.0
W28890_2023011115,28890,2023-01-11 15:00:00,9.9,71,30.4,1008.4,0.0,4.0
W28890_2023011116,28890,2023-01-11 16:00:00,9.5,72,29.8,1007.6,0.1,4.0
W28890_2023011117,28890,2023-01-11 17:00:00,9.0,79,32.0,1007.8,0.7,4.0
W28890_2023011118,28890,2023-01-11 18:00:00,8.7,85,29.9,1007.5,1.3,
W28890_2023011119,28890,2023-01-11 19:00:00,8.7,85,29.7,1007.5,0.1,
W28890_2023011120,28890,2023-01-11 20:00:00,8.6,84,30.9,1007.8,0.1,
W28890_2023011121,28890,2023-01-11 21:00:00,8.6,85,28.7,1007.9,0.1,
W28890_2023011122,28890,2023-01-11 22:00:00,8.9,84,29.4,1007.8,0.0,
W28890_2023011123,28890,2023-01-11 23:00:00,9.1,84,29.0,1007.5,0.1,
W28890_2023011200,28890,2023-01-12 00:00:00,9.5,84,28.8,1006.3,0.3,
W28890_2023011201,28890,2023-01-12 01:00:00,9.7,86,34.4,1004.5,0.3,
W28890_2023011202,28890,2023-01-12 02:00:00,10.2,88,40.0,1003.0,0.5,
W28890_2023011203,28890,2023-01-12 03:00:00,10.8,88,40.7,1002.4,0.5,
W28890_2023011204,28890,2023-01-12 04:00:00,11.1,88,40.2,1002.1,0.4,
W28890_2023011205,28890,2023-01-12 05:00:00,11.3,88,38.8,1002.1,0.6,
W28890_2023011206,28890,2023-01-12 06:00:00,11.4,87,39.1,1001.8,0.6,
W28890_2023011207,28890,2023-01-12 07:00:00,11.4,88,35.5,1001.9,0.7,
W28890_2023011208,28890,2023-01-12 08:00:00,11.4,88,33.8,1002.2,0.5,
W28890_2023011209,28890,2023-01-12 09:00:00,11.5,86,31.9,1002.7,0.1,
W28890_2023011210,28890,2023-01-12 10:00:00,11.4,89,31.6,1002.7,0.3,
W28890_2023011211,28890,2023-01-12 11:00:00,11.8,87,31.7,1003.0,0.1,
W28890_2023011212,28890,2023-01-12 12:00:00,12.1,87,29.8,1002.8,0.0,
W28890_2023011213,28890,2023-01-12 13:00:00,11.5,91,29.8,1001.9,0.1,
W28890_2023011214,28890,2023-01-12 14:00:00,12.0,88,32.9,1001.4,0.1,
W28890_2023011215,28890,2023-01-12 15:00:00,11.8,89,32.4,1000.7,0.1,
W28890_2023011216,28890,2023-01-12 16:00:00,11.6,89,29.4,1000.4,0.2,
W28890_2023011217,28890,2023-01-12 17:00:00,11.0,90,27.4,1000.4,0.0,
W28890_2023011218,28890,2023-01-12 18:00:00,10.3,90,28.7,1001.3,0.2,
W28890_2023011219,28890,2023-01-12 19:00:00,9.4,83,28.2,1002.1,0.1,
W28890_2023011220,28890,2023-01-12 20:00:00,8.2,79,28.7,1002.4,0.0,
W28890_2023011221,28890,2023-01-12 21:00:00,7.7,78,29.3,1002.4,0.0,
W28890_2023011222,28890,2023-01-12 22:00:00,7.3,76,29.4,1002.4,0.0,
W28890_2023011223,28890,2023-01-12 23:00:00,7.1,76,32.6,1002.3,0.0,
W28890_2023011300,28890,2023-01-13 00:00:00,7.2,74,33.9,1002.3,0.0,
W28890_2023011301,28890,2023-01-13 01:00:00,8.0,78,30.9,1001.7,0.0,
W28890_2023011302,28890,2023-01-13 02:00:00,7.6,77,33.5,1001.5,0.0,
W28890_2023011303,28890,2023-01-13 03:00:00,6.9,79,29.7,1001.3,0.0,
W28890_2023011304,28890,2023-01-13 04:00:00,7.0,73,33.8,1001.8,0.0,
W28890_2023011305,28890,2023-01-13 05:00:00,6.9,73,33.6,1002.0,0.0,
W28890_2023011306,28890,2023-01-13 06:00:00,6.7,74,32.2,1002.2,0.0,
W28890_2023011307,28890,2023-01-13 07:00:00,6.7,74,32.3,1002.8,0.0,
W28890_2023011308,28890,2023-01-13 08:00:00,6.8,74,30.8,1003.7,0.0,
W28890_2023011309,28890,2023-01-13 09:00:00,6.8,73,30.9,1004.5,0.0,
W28890_2023011310,28890,2023-01-13 10:00:00,7.2,71,32.6,1005.3,0.0,
W28890_2023011311,28890,2023-01-13 11:00:00,8.0,71,32.2,1006.3,0.0,
W28890_2023011312,28890,2023-01-13 12:00:00,8.9,69,28.7,1007.2,0.0,
W28890_2023011313,28890,2023-01-13 13:00:00,9.8,68,32.6,1007.9,0.0,
W28890_2023011314,28890,2023-01-13 14:00:00,10.2,64,33.0,1008.6,0.0,
W28890_2023011315,28890,2023-01-13 15:00:00,10.0,68,30.3,1009.5,0.0,
W28890_2023011316,28890,2023-01-13 16:00:00,9.6,67,25.3,1010.7,0.0,
W28890_2023011317,28890,2023-01-13 17:00:00,8.5,69,22.3,1011.7,0.0,
W28890_2023011318,28890,2023-01-13 18:00:00,7.6,72,21.7,1012.6,0.0,
W28890_2023011319,28890,2023-01-13 19:00:00,6.9,76,19.9,1013.4,0.0,
W28890_2023011320,28890,2023-01-13 20:00:00,6.1,78,16.1,1013.9,0.0,
W28890_2023011321,28890,2023-01-13 21:00:00,5.5,79,15.3,1014.0,0.0,
W28890_2023011322,28890,2023-01-13 22:00:00,5.2,80,16.1,1014.2,0.0,
W28890_2023011323,28890,2023-01-13 23:00:00,5.0,84,14.3,1013.6,0.0,
W28890_2023011400,28890,2023-01-14 00:00:00,5.7,84,16.4,1012.8,0.0,
W28890_2023011401,28890,2023-01-14 01:00:00,6.9,86,17.9,1012.0,0.0,
W28890_2023011402,28890,2023-01-14 02:00:00,7.5,85,17.7,1010.4,0.2,
W28890_2023011403,28890,2023-01-14 03:00:00,7.9,86,21.3,1008.8,0.7,
W28890_2023011404,28890,2023-01-14 04:00:00,8.3,92,23.8,1007.4,1.8,
W28890_2023011405,28890,2023-01-14 05:00:00,8.8,91,28.3,1004.9,2.1,
W28890_2023011406,28890,2023-01-14 06:00:00,9.3,90,30.7,1002.6,1.3,
W28890_2023011407,28890,2023-01-14 07:00:00,9.6,88,37.1,1000.0,1.5,
W28890_2023011408,28890,2023-01-14 08:00:00,9.9,89,40.4,997.7,1.5,
W28890_2023011409,28890,2023-01-14 09:00:00,10.8,89,40.0,996.3,0.6,
W28890_2023011410,28890,2023-01-14 10:00:00,11.3,89,39.7,995.3,0.5,
W28890_2023011411,28890,2023-01-14 11:00:00,11.7,88,37.3,994.7,0.3,
W28890_2023011412,28890,2023-01-14 12:00:00,12.1,89,33.6,994.1,0.0,
W28890_2023011413,28890,2023-01-14 13:00:00,12.0,92,29.7,994.1,0.5,
W28890_2023011414,28890,2023-01-14 14:00:00,11.5,88,25.1,994.3,0.4,
W28890_2023011415,28890,2023-01-14 15:00:00,10.9,83,26.1,994.5,0.0,
W28890_2023011416,28890,2023-01-14 16:00:00,10.2,81,28.7,995.7,0.0,
W28890_2023011417,28890,2023-01-14 17:00:00,9.3,77,25.9,996.7,0.0,
W28890_2023011418,28890,2023-01-14 18:00:00,8.2,69,24.8,997.3,0.0,
W28890_2023011419,28890,2023-01-14 19:00:00,7.2,71,24.4,998.0,0.0,
W28890_2023011420,28890,2023-01-14 20:00:00,6.7,68,26.1,998.5,0.0,
W28890_2023011421,28890,2023-01-14 21:00:00,6.4,70,26.0,999.0,0.0,
W28890_2023011422,28890,2023-01-14 22:00:00,5.9,70,26.5,999.1,0.0,
W28890_2023011423,28890,2023-01-14 23:00:00,5.7,70,26.7,999.3,0.0,
W28890_2023011500,28890,2023-01-15 00:00:00,5.7,69,27.0,999.2,0.0,
W28890_2023011501,28890,2023-01-15 01:00:00,5.5,70,26.6,998.9,0.0,
W28890_2023011502,28890,2023-01-15 02:00:00,5.1,69,26.1,998.8,0.0,
W28890_2023011503,28890,2023-01-15 03:00:00,4.3,71,24.9,998.8,0.0,
W28890_2023011504,28890,2023-01-15 04:00:00,3.9,72,26.4,998.9,0.0,
W28890_2023011505,28890,2023-01-15 05:00:00,3.9,72,27.6,998.5,0.0,
W28890_2023011506,28890,2023-01-15 06:00:00,3.9,72,28.9,997.7,0.0,
W28890_2023011507,28890,2023-01-15 07:00:00,3.9,70,28.5,997.6,0.0,
W28890_2023011508,28890,2023-01-15 08:00:00,4.1,71,27.6,997.7,0.0,
W28890_2023011509,28890,2023-01-15 09:00:00,4.3,71,28.9,997.7,0.0,
W28890_2023011510,28890,2023-01-15 10:00:00,5.1,71,29.6,997.6,0.0,
W28890_2023011511,28890,2023-01-15 11:00:00,6.1,70,28.4,998.2,0.0,
W28890_2023011512,28890,2023-01-15 12:00:00,7.0,69,24.2,998.7,0.0,
W28890_2023011513,28890,2023-01-15 13:00:00,7.4,71,28.2,999.1,0.0,
W28890_2023011514,28890,2023-01-15 14:00:00,7.7,69,25.4,998.4,0.0,
W28890_2023011515,28890,2023-01-15 15:00:00,7.5,69,22.6,997.9,0.0,
W28890_2023011516,28890,2023-01-15 16:00:00,7.0,71,17.6,997.4,0.0,
W28890_2023011517,28890,2023-01-15 17:00:00,5.7,75,15.6,997.3,0.0,
W28890_2023011518,28890,2023-01-15 18:00:00,4.5,81,15.0,997.2,0.0,
W28890_2023011519,28890,2023-01-15 19:00:00,3.8,85,14.6,997.1,0.0,
W28890_2023011520,28890,2023-01-15 20:00:00,3.4,89,14.3,996.4,0.0,
W28890_2023011521,28890,2023-01-15 21:00:00,3.0,91,13.4,995.7,0.0,
W28890_2023011522,28890,2023-01-15 22:00:00,2.5,92,10.3,994.7,0.0,
W28890_2023011523,28890,2023-01-15 23:00:00,1.1,94,8.6,992.9,0.0,
W28890_2023011600,28890,2023-01-16 00:00:00,0.8,95,9.3,991.2,0.0,3.0
W28890_2023011601,28890,2023-01-16 01:00:00,3.8,87,10.4,989.0,0.0,1.0
W28890_2023011602,28890,2023-01-16 02:00:00,3.6,89,13.2,986.8,0.6,0.0
W28890_2023011603,28890,2023-01-16 03:00:00,3.8,92,17.6,984.6,0.8,0.0
W28890_2023011604,28890,2023-01-16 04:00:00,4.4,92,18.5,982.8,1.8,2.0
W28890_2023011605,28890,2023-01-16 05:00:00,3.3,99,21.9,981.5,3.0,1.0
W28890_2023011606,28890,2023-01-16 06:00:00,2.6,99,23.6,980.6,2.7,1.0
W28890_2023011607,28890,2023-01-16 07:00:00,3.3,97,22.0,980.6,2.2,6.0
W28890_2023011608,28890,2023-01-16 08:00:00,4.0,92,25.3,981.2,0.8,7.0
W28890_2023011609,28890,2023-01-16 09:00:00,3.1,91,25.7,981.8,0.1,22.0
W28890_2023011610,28890,2023-01-16 10:00:00,3.0,90,23.5,982.5,0.0,11.0
W28890_2023011611,28890,2023-01-16 11:00:00,3.2,91,21.5,983.5,0.0,12.0
W28890_2023011612,28890,2023-01-16 12:00:00,3.7,88,27.9,984.3,0.0,14.0
W28890_2023011613,28890,2023-01-16 13:00:00,4.9,83,27.5,984.9,0.0,13.0
W28890_2023011614,28890,2023-01-16 14:00:00,5.0,81,26.9,985.3,0.1,9.0
W28890_2023011615,28890,2023-01-16 15:00:00,4.9,79,25.1,985.6,0.1,9.0
W28890_2023011616,28890,2023-01-16 16:00:00,4.1,78,25.0,986.0,0.1,5.0
W28890_2023011617,28890,2023-01-16 17:00:00,3.2,78,18.2,986.6,0.0,4.0
W28890_2023011618,28890,2023-01-16 18:00:00,1.9,83,14.5,987.2,0.0,6.0
W28890_2023011619,28890,2023-01-16 19:00:00,0.7,85,10.7,987.6,0.0,4.0
W28890_2023011620,28890,2023-01-16 20:00:00,-1.0,90,8.1,988.0,0.0,
W28890_2023011621,28890,2023-01-16 21:00:00,-1.7,89,8.6,988.0,0.0,
W28890_2023011622,28890,2023-01-16 22:00:00,-3.0,87,7.4,988.1,0.0,7.0
W28890_2023011623,28890,2023-01-16 23:00:00,-4.1,87,7.3,988.2,0.0,7.0
W28890_2023011700,28890,2023-01-17 00:00:00,-4.2,88,7.3,988.3,0.0,9.0
W28890_2023011701,28890,2023-01-17 01:00:00,-4.1,87,7.8,988.0,0.0,7.0
W28890_2023011702,28890,2023-01-17 02:00:00,-3.9,88,7.7,987.7,0.0,8.0
W28890_2023011703,28890,2023-01-17 03:00:00,-3.4,87,4.5,987.4,0.0,8.0
W28890_2023011704,28890,2023-01-17 04:00:00,-3.2,89,2.6,987.2,0.0,9.0
W28890_2023011705,28890,2023-01-17 05:00:00,-3.4,90,4.4,987.1,0.0,9.0
W28890_2023011706,28890,2023-01-17 06:00:00,-3.0,91,4.0,987.0,0.0,9.0
W28890_2023011707,28890,2023-01-17 07:00:00,-3.1,95,2.6,986.8,0.0,10.0
W28890_2023011708,28890,2023-01-17 08:00:00,-4.7,97,7.2,986.8,0.0,10.0
W28890_2023011709,28890,2023-01-17 09:00:00,-3.4,96,5.6,987.3,0.0,11.0
W28890_2023011710,28890,2023-01-17 10:00:00,-3.0,96,0.8,987.4,0.0,11.0
W28890_2023011711,28890,2023-01-17 11:00:00,-1.5,88,3.1,988.0,0.0,12.0
W28890_2023011712,28890,2023-01-17 12:00:00,0.0,83,1.9,988.0,0.0,12.0
W28890_2023011713,28890,2023-01-17 13:00:00,1.2,78,2.0,988.4,0.0,13.0
W28890_2023011714,28890,2023-01-17 14:00:00,2.2,74,4.2,988.1,0.0,13.0
W28890_2023011715,28890,2023-01-17 15:00:00,2.5,74,6.1,988.3,0.0,14.0
W28890_2023011716,28890,2023-01-17 16:00:00,1.6,77,4.8,988.8,0.0,15.0
W28890_2023011717,28890,2023-01-17 17:00:00,-1.5,87,9.7,989.2,0.0,15.0
W28890_2023011718,28890,2023-01-17 18:00:00,-2.7,89,9.0,989.7,0.0,16.0
W28890_2023011719,28890,2023-01-17 19:00:00,-3.0,91,8.4,990.5,0.0,17.0
W28890_2023011720,28890,2023-01-17 20:00:00,-2.9,90,9.2,991.2,0.0,18.0
W28890_2023011721,28890,2023-01-17 21:00:00,-3.3,91,8.1,991.8,0.0,19.0
W28890_2023011722,28890,2023-01-17 22:00:00,-3.8,93,7.6,992.0,0.0,20.0
W28890_2023011723,28890,2023-01-17 23:00:00,-3.8,93,8.2,992.5,0.0,21.0
W28890_2023011800,28890,2023-01-18 00:00:00,-3.8,93,9.3,993.0,0.0,22.0
W28890_2023011801,28890,2023-01-18 01:00:00,-2.2,90,11.1,992.8,0.0,22.0
W28890_2023011802,28890,2023-01-18 02:00:00,-2.7,91,9.7,992.8,0.0,22.0
W28890_2023011803,28890,2023-01-18 03:00:00,-2.9,91,9.7,993.0,0.0,22.0
W28890_2023011804,28890,2023-01-18 04:00:00,-2.9,91,9.7,993.2,0.0,22.0
W28890_2023011805,28890,2023-01-18 05:00:00,-2.8,91,10.5,993.3,0.0,22.0
W28890_2023011806,28890,2023-01-18 06:00:00,-2.6,91,10.4,993.2,0.0,22.0
W28890_2023011807,28890,2023-01-18 07:00:00,-2.2,91,11.3,993.5,0.0,22.0
W28890_2023011808,28890,2023-01-18 08:00:00,-2.3,91,10.5,994.1,0.0,21.0
W28890_2023011809,28890,2023-01-18 09:00:00,-2.4,92,9.8,994.8,0.0,21.0
W28890_2023011810,28890,2023-01-18 10:00:00,-1.3,90,12.4,995.6,0.0,21.0
W28890_2023011811,28890,2023-01-18 11:00:00,0.4,84,14.0,996.1,0.0,20.0
W28890_2023011812,28890,2023-01-18 12:00:00,2.2,77,15.6,996.6,0.0,19.0
W28890_2023011813,28890,2023-01-18 13:00:00,3.6,75,14.8,997.0,0.0,18.0
W28890_2023011814,28890,2023-01-18 14:00:00,4.3,73,17.2,997.3,0.0,17.0
W28890_2023011815,28890,2023-01-18 15:00:00,4.5,71,14.7,997.7,0.0,17.0
W28890_2023011816,28890,2023-01-18 16:00:00,3.7,75,12.2,998.4,0.0,16.0
W28890_2023011817,28890,2023-01-18 17:00:00,1.6,82,10.0,999.3,0.0,15.0
W28890_2023011818,28890,2023-01-18 18:00:00,-0.5,88,9.4,1000.1,0.0,15.0
W28890_2023011819,28890,2023-01-18 19:00:00,-0.4,89,10.8,1001.1,0.0,14.0
W28890_2023011820,28890,2023-01-18 20:00:00,-0.5,90,10.9,1002.1,0.0,13.0
W28890_2023011821,28890,2023-01-18 21:00:00,-0.8,91,10.1,1002.9,0.0,12.0
W28890_2023011822,28890,2023-01-18 22:00:00,-1.0,92,10.2,1003.4,0.0,12.0
W28890_2023011823,28890,2023-01-18 23:00:00,-1.4,93,9.8,1003.9,0.0,11.0
W28890_2023011900,28890,2023-01-19 00:00:00,-1.4,93,9.7,1004.4,0.0,10.0
W28890_2023011901,28890,2023-01-19 01:00:00,-1.1,93,7.9,1005.0,0.0,10.0
W28890_2023011902,28890,2023-01-19 02:00:00,-1.4,93,8.4,1005.2,0.0,10.0
W28890_2023011903,28890,2023-01-19 03:00:00,-1.8,94,7.8,1005.3,0.0,9.0
W28890_2023011904,28890,2023-01-19 04:00:00,-2.2,94,7.4,1005.4,0.0,9.0
W28890_2023011905,28890,2023-01-19 05:00:00,-2.3,94,7.5,1005.5,0.0,9.0
W28890_2023011906,28890,2023-01-19 06:00:00,-2.5,94,7.3,1005.5,0.0,9.0
W28890_2023011907,28890,2023-01-19 07:00:00,-2.6,94,6.9,1005.6,0.0,9.0
W28890_2023011908,28890,2023-01-19 08:00:00,-2.9,95,7.6,1005.7,0.0,9.0
W28890_2023011909,28890,2023-01-19 09:00:00,-3.3,95,8.4,1005.9,0.0,9.0
W28890_2023011910,28890,2023-01-19 10:00:00,-1.4,94,6.9,1006.4,0.0,9.0
W28890_2023011911,28890,2023-01-19 11:00:00,0.3,90,7.7,1006.6,0.0,9.0
W28890_2023011912,28890,2023-01-19 12:00:00,1.7,86,8.2,1006.8,0.0,9.0
W28890_2023011913,28890,2023-01-19 13:00:00,2.8,84,8.6,1006.7,0.0,9.0
W28890_2023011914,28890,2023-01-19 14:00:00,3.7,80,9.5,1006.3,0.0,10.0
W28890_2023011915,28890,2023-01-19 15:00:00,4.1,79,9.4,1006.3,0.0,10.0
W28890_2023011916,28890,2023-01-19 16:00:00,3.8,81,8.0,1006.8,0.0,10.0
W28890_2023011917,28890,2023-01-19 17:00:00,1.2,89,8.0,1007.4,0.0,10.0
W28890_2023011918,28890,2023-01-19 18:00:00,-0.5,91,8.8,1008.1,0.0,10.0
W28890_2023011919,28890,2023-01-19 19:00:00,-0.3,91,9.8,1009.0,0.0,10.0
W28890_2023011920,28890,2023-01-19 20:00:00,-0.6,90,10.1,1009.6,0.0,10.0
W28890_2023011921,28890,2023-01-19 21:00:00,-0.7,90,10.8,1010.3,0.0,10.0
W28890_2023011922,28890,2023-01-19 22:00:00,-1.0,90,10.3,1010.9,0.0,10.0
W28890_2023011923,28890,2023-01-19 23:00:00,-1.2,90,10.4,1011.6,0.0,10.0
W28890_2023012000,28890,2023-01-20 00:00:00,-1.2,90,10.9,1012.0,0.0,8.0
W28890_2023012001,28890,2023-01-20 01:00:00,-0.4,88,13.4,1012.3,0.0,10.0
W28890_2023012002,28890,2023-01-20 02:00:00,-0.3,88,13.4,1012.5,0.0,10.0
W28890_2023012003,28890,2023-01-20 03:00:00,-0.4,88,12.7,1013.1,0.0,10.0
W28890_2023012004,28890,2023-01-20 04:00:00,-0.4,88,12.0,1013.6,0.0,10.0
W28890_2023012005,28890,2023-01-20 05:00:00,-0.3,87,11.6,1014.1,0.0,10.0
W28890_2023012006,28890,2023-01-20 06:00:00,-0.1,87,11.5,1014.5,0.0,10.0
W28890_2023012007,28890,2023-01-20 07:00:00,-0.4,88,11.5,1014.9,0.0,10.0
W28890_2023012008,28890,2023-01-20 08:00:00,-0.4,89,11.9,1015.6,0.0,10.0
W28890_2023012009,28890,2023-01-20 09:00:00,-0.5,90,11.2,1016.2,0.0,10.0
W28890_2023012010,28890,2023-01-20 10:00:00,0.6,90,12.2,1017.0,0.0,10.0
W28890_2023012011,28890,2023-01-20 11:00:00,2.7,84,17.1,1017.6,0.0,9.0
W28890_2023012012,28890,2023-01-20 12:00:00,4.2,82,14.7,1017.8,0.0,9.0
W28890_2023012013,28890,2023-01-20 13:00:00,5.2,78,16.3,1018.1,0.0,9.0
W28890_2023012014,28890,2023-01-20 14:00:00,5.8,74,17.7,1018.2,0.0,8.0
W28890_2023012015,28890,2023-01-20 15:00:00,6.0,72,17.4,1018.2,0.0,8.0
W28890_2023012016,28890,2023-01-20 16:00:00,5.6,75,14.1,1018.9,0.0,8.0
W28890_2023012017,28890,2023-01-20 17:00:00,4.2,81,11.0,1019.8,0.0,8.0
W28890_2023012018,28890,2023-01-20 18:00:00,2.8,87,10.9,1020.8,0.0,8.0
W28890_2023012019,28890,2023-01-20 19:00:00,2.2,88,10.8,1021.5,0.0,8.0
W28890_2023012020,28890,2023-01-20 20:00:00,1.8,88,11.1,1022.3,0.0,8.0
W28890_2023012021,28890,2023-01-20 21:00:00,1.3,89,10.8,1022.9,0.0,8.0
W28890_2023012022,28890,2023-01-20 22:00:00,0.9,91,10.5,1023.8,0.0,8.0
W28890_2023012023,28890,2023-01-20 23:00:00,0.6,93,10.1,1024.6,0.0,8.0
W28890_2023012100,28890,2023-01-21 00:00:00,0.5,93,10.5,1025.5,0.0,7.0
W28890_2023012101,28890,2023-01-21 01:00:00,2.3,92,10.5,1026.3,0.0,7.0
W28890_2023012102,28890,2023-01-21 02:00:00,3.0,90,11.2,1026.9,0.0,7.0
W28890_2023012103,28890,2023-01-21 03:00:00,2.1,94,9.0,1027.5,0.0,8.0
W28890_2023012104,28890,2023-01-21 04:00:00,0.6,95,8.8,1028.1,0.0,8.0
W28890_2023012105,28890,2023-01-21 05:00:00,-1.3,96,10.0,1028.6,0.0,8.0
W28890_2023012106,28890,2023-01-21 06:00:00,-1.7,96,9.4,1029.3,0.0,8.0
